transaction_id,date,store_id,store_name,region,product_category,product_name,units_sold,unit_price,unit_cost,discount_pct,revenue,cost,profit,payment_method,customer_segment
TXN20604,2024-05-03,ST03,Sunset Plaza,West,Apparel,Baseball Cap,5,90.33,47.29,0.0,451.65,236.45,215.2,Debit Card,Returning
TXN8625,2023-07-21,ST04,Lakeview,Midwest,Beauty,Body Lotion,4,56.48,32.99,15.0,192.04,131.96,60.08,Debit Card,VIP
TXN28864,2024-11-13,ST01,Maple Street,Northeast,Apparel,Wool Sweater,1,10.4,5.88,0.0,10.4,5.88,4.52,Debit Card,Returning
TXN21599,2024-05-28,ST05,Magnolia Square,Southeast,Groceries,Trail Mix,4,38.93,34.73,0.0,155.72,138.92,16.8,Credit Card,Returning
TXN2033,2023-02-05,ST02,Harborview,Northeast,Beauty,Shampoo Bottle,1,33.86,21.43,0.0,33.86,21.43,12.43,Mobile Payment,Returning
TXN2936,2023-03-05,ST05,Magnolia Square,Southeast,Electronics,Laptop Stand,4,182.87,158.82,0.0,731.48,635.28,96.2,Credit Card,Returning
TXN30358,2024-12-08,ST04,Lakeview,Midwest,Groceries,Trail Mix,1,37.38,34.27,0.0,37.38,34.27,3.11,Debit Card,VIP
TXN28687,2024-11-10,ST02,Harborview,Northeast,Home & Garden,Indoor Planter,1,19.84,14.35,0.0,19.84,14.35,5.49,Debit Card,New
TXN18934,2024-03-21,ST03,Sunset Plaza,West,Apparel,Yoga Pants,5,98.93,57.7,0.0,494.65,288.5,206.15,Mobile Payment,Returning
TXN24029,2024-07-20,ST01,Maple Street,Northeast,Home & Garden,LED Lamp,5,66.7,47.33,15.0,283.5,236.65,46.85,Debit Card,Returning
TXN25659,2024-08-26,ST04,Lakeview,Midwest,Apparel,Running Shoes,3,69.48,33.35,0.0,208.44,100.05,108.39,Debit Card,New
TXN31641,2024-12-29,ST04,Lakeview,Midwest,Apparel,Cotton T-Shirt,2,94.76,58.9,0.0,189.52,117.8,71.72,Mobile Payment,Returning
TXN4270,2023-04-09,ST01,Maple Street,Northeast,Home & Garden,Garden Hose,4,30.21,20.7,0.0,120.84,82.8,38.04,Credit Card,Returning
TXN17647,2024-02-12,ST01,Maple Street,Northeast,Home & Garden,LED Lamp,2,34.34,21.74,0.0,68.68,43.48,25.2,Credit Card,Returning
TXN15070,2023-12-11,ST04,Lakeview,Midwest,Groceries,Organic Coffee,2,22.21,20.15,0.0,44.42,40.3,4.12,Cash,Returning
TXN1765,2023-01-27,ST06,Riverside,Southeast,Electronics,Laptop Stand,6,143.55,110.08,0.0,861.3,660.48,200.82,Cash,Returning
TXN5730,2023-05-16,ST01,Maple Street,Northeast,Apparel,Winter Coat,5,16.04,9.02,0.0,80.2,45.1,35.1,Credit Card,VIP
TXN9569,2023-08-13,ST02,Harborview,Northeast,Home & Garden,Ceramic Vase,3,165.94,123.86,0.0,497.82,371.58,126.24,Debit Card,Returning
TXN30728,2024-12-15,ST01,Maple Street,Northeast,Groceries,Greek Yogurt,3,36.47,32.33,0.0,109.41,96.99,12.42,Credit Card,Returning
TXN24879,2024-08-08,ST01,Maple Street,Northeast,Beauty,Hair Serum,1,65.31,44.71,0.0,65.31,44.71,20.6,Credit Card,Returning
TXN31559,2024-12-28,ST01,Maple Street,Northeast,Home & Garden,Garden Hose,4,93.53,63.92,0.0,374.12,255.68,118.44,Cash,Returning
TXN3248,2023-03-13,ST05,Magnolia Square,Southeast,Home & Garden,Throw Pillow,2,153.36,95.21,10.0,276.04,190.42,85.62,Credit Card,Returning
TXN19564,2024-04-06,ST06,Riverside,Southeast,Apparel,Cotton T-Shirt,6,37.3,18.06,0.0,223.8,108.36,115.44,Cash,VIP
TXN9118,2023-08-01,ST03,Sunset Plaza,West,Home & Garden,Patio Chair,4,38.08,21.26,5.0,144.72,85.04,59.68,Cash,New
TXN23120,2024-06-30,ST02,Harborview,Northeast,Beauty,Body Lotion,2,86.24,53.13,0.0,172.48,106.26,66.22,Credit Card,Returning
TXN24824,2024-08-06,ST04,Lakeview,Midwest,Apparel,Winter Coat,1,57.56,36.84,15.0,48.93,36.84,12.09,Credit Card,Returning
TXN9235,2023-08-05,ST01,Maple Street,Northeast,Home & Garden,Throw Pillow,4,43.74,29.64,0.0,174.96,118.56,56.4,Debit Card,VIP
TXN4096,2023-04-04,ST01,Maple Street,Northeast,Groceries,Granola Bars,2,27.87,23.7,0.0,55.74,47.4,8.34,Debit Card,Returning
TXN24574,2024-07-31,ST06,Riverside,Southeast,Groceries,Olive Oil,4,39.61,33.74,5.0,150.52,134.96,15.56,Mobile Payment,New
TXN8667,2023-07-22,ST05,Magnolia Square,Southeast,Groceries,Greek Yogurt,5,6.03,5.22,10.0,27.15,26.1,1.05,Credit Card,Returning
TXN11548,2023-10-04,ST04,Lakeview,Midwest,Groceries,Granola Bars,5,24.81,21.52,0.0,124.05,107.6,16.45,Debit Card,VIP
TXN25410,2024-08-21,ST01,Maple Street,Northeast,Apparel,Yoga Pants,1,100.26,59.84,20.0,80.21,59.84,20.37,Credit Card,Returning
TXN26827,2024-09-27,ST01,Maple Street,Northeast,Beauty,Body Lotion,2,75.82,40.32,5.0,144.06,80.64,63.42,Credit Card,Returning
TXN9177,2023-08-03,ST04,Lakeview,Midwest,Apparel,Denim Jacket,1,98.63,58.53,5.0,93.7,58.53,35.17,Credit Card,New
TXN21202,2024-05-18,ST03,Sunset Plaza,West,Beauty,Hair Serum,3,44.23,24.65,20.0,106.14,73.95,32.19,Credit Card,New
TXN31297,2024-12-23,ST05,Magnolia Square,Southeast,Home & Garden,Wall Clock,3,129.47,80.16,20.0,310.74,240.48,70.26,Mobile Payment,Returning
TXN13441,2023-11-15,ST02,Harborview,Northeast,Groceries,Greek Yogurt,1,18.36,16.49,0.0,18.36,16.49,1.87,Cash,VIP
TXN11863,2023-10-13,ST06,Riverside,Southeast,Home & Garden,Patio Chair,1,83.12,54.8,0.0,83.12,54.8,28.32,Credit Card,New
TXN17059,2024-01-24,ST02,Harborview,Northeast,Electronics,Tablet Case,3,383.16,297.11,15.0,977.07,891.33,85.74,Credit Card,Returning
TXN6568,2023-06-07,ST03,Sunset Plaza,West,Beauty,Sunscreen SPF50,3,11.33,6.78,0.0,33.99,20.34,13.65,Debit Card,Returning
TXN22812,2024-06-23,ST05,Magnolia Square,Southeast,Beauty,Perfume Spray,3,28.31,14.36,0.0,84.93,43.08,41.85,Credit Card,New
TXN8365,2023-07-15,ST05,Magnolia Square,Southeast,Electronics,Bluetooth Speaker,3,355.54,285.79,0.0,1066.62,857.37,209.25,Debit Card,Returning
TXN3467,2023-03-19,ST01,Maple Street,Northeast,Home & Garden,Wall Clock,4,81.64,55.58,5.0,310.24,222.32,87.92,Credit Card,Returning
TXN18647,2024-03-13,ST05,Magnolia Square,Southeast,Beauty,Facial Cleanser,5,56.66,29.01,0.0,283.3,145.05,138.25,Credit Card,Returning
TXN13401,2023-11-14,ST05,Magnolia Square,Southeast,Apparel,Winter Coat,1,35.1,20.87,0.0,35.1,20.87,14.23,Debit Card,Returning
TXN9203,2023-08-04,ST02,Harborview,Northeast,Apparel,Baseball Cap,1,75.68,37.26,0.0,75.68,37.26,38.42,Credit Card,Returning
TXN27443,2024-10-13,ST04,Lakeview,Midwest,Apparel,Casual Sneakers,2,53.73,33.25,0.0,107.46,66.5,40.96,Mobile Payment,Returning
TXN5554,2023-05-11,ST02,Harborview,Northeast,Beauty,Perfume Spray,2,18.31,10.08,0.0,36.62,20.16,16.46,Cash,Returning
TXN1564,2023-01-21,ST04,Lakeview,Midwest,Beauty,Face Moisturizer,2,29.97,16.95,5.0,56.94,33.9,23.04,Credit Card,Returning
TXN19842,2024-04-14,ST02,Harborview,Northeast,Electronics,Laptop Stand,2,540.31,422.38,0.0,1080.62,844.76,235.86,Credit Card,Returning
TXN19184,2024-03-28,ST02,Harborview,Northeast,Beauty,Shampoo Bottle,2,57.96,29.94,0.0,115.92,59.88,56.04,Credit Card,VIP
TXN4752,2023-04-21,ST02,Harborview,Northeast,Apparel,Wool Sweater,6,24.58,12.09,15.0,125.34,72.54,52.8,Credit Card,Returning
TXN28984,2024-11-15,ST03,Sunset Plaza,West,Groceries,Sparkling Water,1,32.81,29.13,0.0,32.81,29.13,3.68,Cash,Returning
TXN9684,2023-08-16,ST04,Lakeview,Midwest,Beauty,Perfume Spray,1,71.95,37.42,10.0,64.76,37.42,27.34,Debit Card,VIP
TXN5697,2023-05-15,ST02,Harborview,Northeast,Groceries,Granola Bars,1,5.62,4.78,5.0,5.34,4.78,0.56,Credit Card,Returning
TXN27279,2024-10-09,ST03,Sunset Plaza,West,Apparel,Running Shoes,1,77.78,41.89,0.0,77.78,41.89,35.89,Debit Card,Returning
TXN15267,2023-12-14,ST02,Harborview,Northeast,Apparel,Casual Sneakers,2,22.09,13.3,0.0,44.18,26.6,17.58,Cash,VIP
TXN15931,2023-12-24,ST05,Magnolia Square,Southeast,Electronics,Gaming Mouse,4,643.68,507.82,0.0,2574.72,2031.28,543.44,Credit Card,Returning
TXN8462,2023-07-17,ST05,Magnolia Square,Southeast,Home & Garden,LED Lamp,4,17.35,12.78,0.0,69.4,51.12,18.28,Debit Card,New
TXN6422,2023-06-04,ST01,Maple Street,Northeast,Groceries,Trail Mix,4,34.79,29.69,5.0,132.2,118.76,13.44,Credit Card,New
TXN15869,2023-12-23,ST05,Magnolia Square,Southeast,Home & Garden,LED Lamp,1,86.92,56.57,0.0,86.92,56.57,30.35,Credit Card,VIP
TXN14539,2023-12-03,ST01,Maple Street,Northeast,Apparel,Cotton T-Shirt,1,16.49,10.0,0.0,16.49,10.0,6.49,Debit Card,VIP
TXN17999,2024-02-24,ST04,Lakeview,Midwest,Home & Garden,Indoor Planter,2,140.75,100.23,0.0,281.5,200.46,81.04,Cash,New
TXN7290,2023-06-22,ST04,Lakeview,Midwest,Apparel,Denim Jacket,1,76.9,42.15,15.0,65.37,42.15,23.22,Debit Card,VIP
TXN5619,2023-05-13,ST01,Maple Street,Northeast,Electronics,Smart Watch,1,369.17,303.18,15.0,313.79,303.18,10.61,Debit Card,Returning
TXN4549,2023-04-16,ST02,Harborview,Northeast,Electronics,Phone Charger,1,318.97,265.52,0.0,318.97,265.52,53.45,Debit Card,VIP
TXN10000,2023-08-25,ST02,Harborview,Northeast,Groceries,Olive Oil,2,26.1,21.79,0.0,52.2,43.58,8.62,Debit Card,Returning
TXN1505,2023-01-19,ST03,Sunset Plaza,West,Home & Garden,Patio Chair,1,114.01,77.7,5.0,108.31,77.7,30.61,Debit Card,New
TXN11888,2023-10-14,ST03,Sunset Plaza,West,Apparel,Wool Sweater,6,60.96,36.45,0.0,365.76,218.7,147.06,Mobile Payment,Returning
TXN21359,2024-05-22,ST04,Lakeview,Midwest,Electronics,Wireless Earbuds,2,265.4,205.31,15.0,451.18,410.62,40.56,Cash,Returning
TXN7116,2023-06-19,ST01,Maple Street,Northeast,Apparel,Casual Sneakers,3,32.27,19.17,0.0,96.81,57.51,39.3,Credit Card,New
TXN13201,2023-11-11,ST04,Lakeview,Midwest,Electronics,Phone Charger,3,642.68,500.52,0.0,1928.04,1501.56,426.48,Mobile Payment,New
TXN10158,2023-08-29,ST03,Sunset Plaza,West,Groceries,Greek Yogurt,1,39.37,34.87,0.0,39.37,34.87,4.5,Credit Card,New
TXN6709,2023-06-10,ST03,Sunset Plaza,West,Beauty,Shampoo Bottle,1,66.23,34.27,10.0,59.61,34.27,25.34,Debit Card,New
TXN26239,2024-09-10,ST04,Lakeview,Midwest,Apparel,Yoga Pants,5,30.79,17.36,0.0,153.95,86.8,67.15,Credit Card,Returning
TXN27777,2024-10-22,ST06,Riverside,Southeast,Home & Garden,Patio Chair,5,237.2,153.66,0.0,1186.0,768.3,417.7,Credit Card,Returning
TXN8941,2023-07-28,ST05,Magnolia Square,Southeast,Apparel,Winter Coat,1,26.36,12.87,15.0,22.41,12.87,9.54,Debit Card,Returning
TXN6753,2023-06-11,ST02,Harborview,Northeast,Groceries,Honey Jar,1,26.9,22.46,10.0,24.21,22.46,1.75,Debit Card,Returning
TXN15932,2023-12-24,ST05,Magnolia Square,Southeast,Beauty,Lip Balm Set,4,5.9,3.76,0.0,23.6,15.04,8.56,Credit Card,Returning
TXN2200,2023-02-11,ST01,Maple Street,Northeast,Beauty,Sunscreen SPF50,3,71.8,42.28,10.0,193.86,126.84,67.02,Mobile Payment,Returning
TXN17318,2024-02-02,ST01,Maple Street,Northeast,Home & Garden,Indoor Planter,4,51.33,31.79,0.0,205.32,127.16,78.16,Debit Card,Returning
TXN11352,2023-09-29,ST03,Sunset Plaza,West,Electronics,Laptop Stand,5,518.65,409.14,0.0,2593.25,2045.7,547.55,Cash,Returning
TXN8460,2023-07-17,ST05,Magnolia Square,Southeast,Apparel,Winter Coat,2,64.46,39.18,0.0,128.92,78.36,50.56,Debit Card,VIP
TXN30979,2024-12-18,ST05,Magnolia Square,Southeast,Beauty,Sunscreen SPF50,1,14.27,7.53,0.0,14.27,7.53,6.74,Cash,New
TXN30791,2024-12-15,ST06,Riverside,Southeast,Groceries,Pasta Pack,3,18.28,15.24,0.0,54.84,45.72,9.12,Debit Card,Returning
TXN16926,2024-01-20,ST01,Maple Street,Northeast,Home & Garden,Garden Hose,4,154.92,95.24,0.0,619.68,380.96,238.72,Credit Card,VIP
TXN10833,2023-09-15,ST03,Sunset Plaza,West,Apparel,Denim Jacket,4,75.63,34.94,10.0,272.28,139.76,132.52,Debit Card,Returning
TXN30206,2024-12-06,ST02,Harborview,Northeast,Apparel,Wool Sweater,4,37.04,17.7,10.0,133.36,70.8,62.56,Credit Card,Returning
TXN14408,2023-11-30,ST06,Riverside,Southeast,Home & Garden,Indoor Planter,3,65.73,36.69,0.0,197.19,110.07,87.12,Cash,Returning
TXN14061,2023-11-25,ST01,Maple Street,Northeast,Groceries,Sparkling Water,3,30.53,26.74,0.0,91.59,80.22,11.37,Debit Card,VIP
TXN24852,2024-08-07,ST03,Sunset Plaza,West,Home & Garden,Garden Hose,1,239.87,134.58,0.0,239.87,134.58,105.29,Mobile Payment,Returning
TXN28949,2024-11-14,ST05,Magnolia Square,Southeast,Home & Garden,Ceramic Vase,2,246.94,165.5,0.0,493.88,331.0,162.88,Mobile Payment,Returning
TXN23473,2024-07-07,ST04,Lakeview,Midwest,Electronics,Bluetooth Speaker,6,440.65,380.38,0.0,2643.9,2282.28,361.62,Credit Card,New
TXN14103,2023-11-25,ST05,Magnolia Square,Southeast,Apparel,Running Shoes,2,64.26,39.44,15.0,109.24,78.88,30.36,Debit Card,Returning
TXN16399,2024-01-01,ST03,Sunset Plaza,West,Beauty,Hair Serum,3,72.12,45.34,0.0,216.36,136.02,80.34,debit card,Returning
TXN29201,2024-11-19,ST05,Magnolia Square,Southeast,Apparel,Running Shoes,1,93.59,52.98,0.0,93.59,52.98,40.61,Debit Card,Returning
TXN12246,2023-10-24,ST06,Riverside,Southeast,Home & Garden,Wall Clock,1,68.21,45.76,0.0,68.21,45.76,22.45,Credit Card,Returning
TXN18314,2024-03-05,ST01,Maple Street,Northeast,Electronics,Phone Charger,2,147.91,127.42,0.0,295.82,254.84,40.98,Debit Card,Returning
TXN21524,2024-05-26,ST05,Magnolia Square,Southeast,Apparel,Yoga Pants,2,74.84,44.68,0.0,149.68,89.36,60.32,Mobile Payment,Returning
TXN25671,2024-08-26,ST06,Riverside,Southeast,Home & Garden,Throw Pillow,3,249.15,151.37,5.0,710.07,454.11,255.96,Debit Card,Returning
TXN19262,2024-03-30,ST01,Maple Street,Northeast,Apparel,Wool Sweater,1,69.35,36.84,5.0,65.88,36.84,29.04,Credit Card,New
TXN11292,2023-09-27,ST05,Magnolia Square,Southeast,Apparel,Baseball Cap,4,84.74,43.5,10.0,305.08,174.0,131.08,Credit Card,Returning
TXN28892,2024-11-13,ST03,Sunset Plaza,West,Beauty,Hair Serum,1,37.79,24.69,0.0,37.79,24.69,13.1,Credit Card,VIP
TXN29518,2024-11-24,ST06,Riverside,Southeast,Beauty,Sunscreen SPF50,3,10.41,6.85,0.0,31.23,20.55,10.68,Debit Card,New
TXN10442,2023-09-05,ST03,Sunset Plaza,West,Beauty,Shampoo Bottle,2,60.08,31.71,0.0,120.16,63.42,56.74,Debit Card,Returning
TXN24995,2024-08-10,ST04,Lakeview,Midwest,Electronics,Bluetooth Speaker,3,367.33,299.18,5.0,1046.88,897.54,149.34,Debit Card,New
TXN19803,2024-04-13,ST01,Maple Street,Northeast,Home & Garden,Wall Clock,1,245.21,173.12,0.0,245.21,173.12,72.09,Debit Card,Returning
TXN22108,2024-06-09,ST01,Maple Street,Northeast,Beauty,Body Lotion,1,75.36,47.05,0.0,75.36,47.05,28.31,Credit Card,Returning
TXN18454,2024-03-08,ST06,Riverside,Southeast,Apparel,Yoga Pants,4,106.73,55.14,0.0,426.92,220.56,206.36,Debit Card,Returning
TXN12995,2023-11-08,ST01,Maple Street,Northeast,Beauty,Facial Cleanser,3,30.98,18.97,0.0,92.94,56.91,36.03,Credit Card,Returning
TXN24831,2024-08-06,ST05,Magnolia Square,Southeast,Apparel,Winter Coat,5,29.83,17.73,10.0,134.25,88.65,45.6,Credit Card,VIP
TXN17743,2024-02-15,ST05,Magnolia Square,Southeast,Electronics,Gaming Mouse,3,417.18,324.73,0.0,1251.54,974.19,277.35,Credit Card,Returning
TXN24565,2024-07-31,ST04,Lakeview,Midwest,Groceries,Honey Jar,1,29.87,27.11,0.0,29.87,27.11,2.76,Debit Card,Returning
TXN26746,2024-09-24,ST04,Lakeview,Midwest,Electronics,Gaming Mouse,7,527.84,445.91,0.0,3694.88,3121.37,573.51,Mobile Payment,Returning
TXN2391,2023-02-17,ST03,Sunset Plaza,West,Electronics,Tablet Case,4,446.57,393.18,0.0,1786.28,1572.72,213.56,Mobile Payment,New
TXN30865,2024-12-17,ST03,Sunset Plaza,West,Home & Garden,Patio Chair,4,8.24,5.38,0.0,32.96,21.52,11.44,Cash,Returning
TXN22569,2024-06-18,ST04,Lakeview,Midwest,Home & Garden,Garden Hose,4,232.85,159.47,0.0,931.4,637.88,293.52,Debit Card,New
TXN10573,2023-09-08,ST05,Magnolia Square,Southeast,Groceries,Granola Bars,2,20.91,18.84,0.0,41.82,37.68,4.14,Cash,Returning
TXN17099,2024-01-25,ST05,Magnolia Square,Southeast,Apparel,Running Shoes,2,74.04,40.55,0.0,148.08,81.1,66.98,Credit Card,VIP
TXN10721,2023-09-11,ST05,Magnolia Square,Southeast,Apparel,Running Shoes,3,47.7,22.37,0.0,143.1,67.11,75.99,Credit Card,VIP
TXN10585,2023-09-09,ST01,Maple Street,Northeast,Apparel,Denim Jacket,4,61.67,37.19,10.0,222.0,148.76,73.24,Debit Card,New
TXN12618,2023-11-02,ST03,Sunset Plaza,West,Home & Garden,Ceramic Vase,1,43.03,29.14,0.0,43.03,29.14,13.89,Credit Card,Returning
TXN28022,2024-10-29,ST03,Sunset Plaza,West,Home & Garden,Ceramic Vase,2,189.39,113.31,0.0,378.78,226.62,152.16,Credit Card,Returning
TXN3064,2023-03-08,ST06,Riverside,Southeast,Apparel,Casual Sneakers,6,42.58,26.52,0.0,255.48,159.12,96.36,Mobile Payment,New
TXN30110,2024-12-04,ST04,Lakeview,Midwest,Groceries,Organic Coffee,3,26.13,22.45,5.0,74.46,67.35,7.11,Cash,New
TXN25138,2024-08-14,ST02,Harborview,Northeast,Beauty,Perfume Spray,3,30.88,21.12,10.0,83.37,63.36,20.01,Credit Card,New
TXN10826,2023-09-15,ST02,Harborview,Northeast,Electronics,USB Hub,3,419.08,315.5,0.0,1257.24,946.5,310.74,Credit Card,Returning
TXN8824,2023-07-25,ST06,Riverside,Southeast,Electronics,USB Hub,2,231.27,201.48,10.0,416.28,402.96,13.32,Mobile Payment,New
TXN7840,2023-07-04,ST03,Sunset Plaza,West,Electronics,Phone Charger,2,458.45,362.6,,916.9,725.2,191.7,Debit Card,Returning
TXN22798,2024-06-23,ST03,Sunset Plaza,West,Groceries,Olive Oil,1,38.38,35.11,10.0,34.54,35.11,-0.57,Credit Card,VIP
TXN7146,2023-06-19,ST06,Riverside,Southeast,Apparel,Wool Sweater,4,23.57,15.1,5.0,89.56,60.4,29.16,Debit Card,VIP
TXN26836,2024-09-27,ST03,Sunset Plaza,West,Electronics,Phone Charger,4,336.06,286.65,0.0,1344.24,1146.6,197.64,Debit Card,VIP
TXN25017,2024-08-11,ST01,Maple Street,Northeast,Electronics,Laptop Stand,2,283.81,215.03,10.0,510.86,430.06,80.8,Mobile Payment,New
TXN26302,2024-09-12,ST04,Lakeview,Midwest,Groceries,Greek Yogurt,1,6.11,5.27,5.0,5.8,5.27,0.53,Credit Card,Returning
TXN11212,2023-09-25,ST05,Magnolia Square,Southeast,Apparel,Cotton T-Shirt,3,79.97,43.55,0.0,239.91,130.65,109.26,Mobile Payment,Returning
TXN16206,2023-12-29,ST03,Sunset Plaza,West,Home & Garden,Wall Clock,2,202.35,120.38,0.0,404.7,240.76,163.94,Credit Card,Returning
TXN1068,2023-01-03,ST03,Sunset Plaza,West,Apparel,Yoga Pants,5,74.71,38.36,0.0,373.55,191.8,181.75,Credit Card,Returning
TXN10237,2023-08-31,ST05,Magnolia Square,Southeast,Apparel,Running Shoes,3,87.75,45.74,0.0,263.25,137.22,126.03,Debit Card,VIP
TXN5280,2023-05-04,ST01,Maple Street,Northeast,Beauty,Hair Serum,2,84.82,51.39,10.0,152.68,102.78,49.9,Credit Card,Returning
TXN29453,2024-11-24,ST01,Maple Street,Northeast,Home & Garden,Indoor Planter,1,242.47,165.02,0.0,242.47,165.02,77.45,Credit Card,New
TXN27506,2024-10-15,ST03,Sunset Plaza,West,Apparel,Yoga Pants,6,109.15,58.09,5.0,622.14,348.54,273.6,Debit Card,VIP
TXN3935,2023-03-31,ST02,Harborview,Northeast,Electronics,Tablet Case,3,201.49,160.43,0.0,604.47,481.29,123.18,Cash,VIP
TXN22200,2024-06-10,ST06,Riverside,Southeast,Electronics,Phone Charger,1,732.38,551.08,0.0,732.38,551.08,181.3,Credit Card,VIP
TXN2497,2023-02-20,ST04,Lakeview,Midwest,Apparel,Cotton T-Shirt,1,111.98,66.91,0.0,111.98,66.91,45.07,Credit Card,Returning
TXN21814,2024-06-02,ST05,Magnolia Square,Southeast,Beauty,Perfume Spray,1,21.72,12.19,0.0,21.72,12.19,9.53,Mobile Payment,New
TXN22375,2024-06-14,ST05,Magnolia Square,Southeast,Electronics,Bluetooth Speaker,1,649.66,509.23,0.0,649.66,509.23,140.43,Mobile Payment,Returning
TXN14665,2023-12-05,ST01,Maple Street,Northeast,Home & Garden,Throw Pillow,4,226.09,142.06,15.0,768.72,568.24,200.48,Debit Card,New
TXN18100,2024-02-28,ST01,Maple Street,Northeast,Beauty,Sunscreen SPF50,2,85.06,46.57,10.0,153.1,93.14,59.96,Credit Card,Returning
TXN26454,2024-09-16,ST04,Lakeview,Midwest,Home & Garden,Indoor Planter,3,12.14,8.69,0.0,36.42,26.07,10.35,Debit Card,Returning
TXN15533,2023-12-18,ST03,Sunset Plaza,West,Apparel,Cotton T-Shirt,1,104.15,48.36,0.0,104.15,48.36,55.79,Credit Card,Returning
TXN27401,2024-10-12,ST04,Lakeview,Midwest,Apparel,Casual Sneakers,2,97.07,58.78,20.0,155.32,117.56,37.76,Cash,Returning
TXN25992,2024-09-04,ST02,Harborview,Northeast,Apparel,Casual Sneakers,2,71.66,39.49,5.0,136.16,78.98,57.18,Credit Card,Returning
TXN15698,2023-12-21,ST02,Harborview,Northeast,Electronics,Smart Watch,4,488.97,379.31,0.0,1955.88,1517.24,438.64,Credit Card,Returning
TXN25212,2024-08-16,ST01,Maple Street,Northeast,Electronics,Tablet Case,1,553.85,422.89,0.0,553.85,422.89,130.96,Mobile Payment,Returning
TXN26777,2024-09-25,ST02,Harborview,Northeast,Groceries,Pasta Pack,4,8.45,7.53,0.0,33.8,30.12,3.68,Credit Card,Returning
TXN19901,2024-04-15,ST03,Sunset Plaza,West,Electronics,Gaming Mouse,5,116.75,93.83,0.0,583.75,469.15,114.6,Credit Card,Returning
TXN24312,2024-07-26,ST01,Maple Street,Northeast,Home & Garden,LED Lamp,4,203.29,135.33,0.0,813.16,541.32,271.84,Cash,Returning
TXN31596,2024-12-28,ST06,Riverside,Southeast,Beauty,Shampoo Bottle,3,84.66,45.03,0.0,253.98,135.09,118.89,Credit Card,Returning
TXN12498,2023-10-31,ST02,Harborview,Northeast,Electronics,USB Hub,1,632.67,503.03,0.0,632.67,503.03,129.64,Credit Card,Returning
TXN14615,2023-12-04,ST02,Harborview,Northeast,Electronics,Tablet Case,2,641.9,537.12,10.0,1155.42,1074.24,81.18,Debit Card,Returning
TXN1174,2023-01-07,ST02,Harborview,Northeast,Apparel,Yoga Pants,1,10.21,6.27,0.0,10.21,6.27,3.94,Credit Card,Returning
TXN14805,2023-12-07,ST03,Sunset Plaza,West,Apparel,Casual Sneakers,2,64.01,29.37,15.0,108.82,58.74,50.08,Debit Card,Returning
TXN12779,2023-11-04,ST06,Riverside,Southeast,Groceries,Sparkling Water,2,35.2,29.96,5.0,66.88,59.92,6.96,Mobile Payment,Returning
TXN20626,2024-05-04,ST01,Maple Street,Northeast,Groceries,Greek Yogurt,3,37.47,32.04,0.0,112.41,96.12,16.29,Credit Card,Returning
TXN6668,2023-06-09,ST04,Lakeview,Midwest,Apparel,Cotton T-Shirt,1,65.53,40.74,0.0,65.53,40.74,24.79,Mobile Payment,New
TXN22470,2024-06-16,ST02,Harborview,Northeast,Apparel,Baseball Cap,5,21.52,9.89,0.0,107.6,49.45,58.15,Debit Card,Returning
TXN26718,2024-09-23,ST05,Magnolia Square,Southeast,Beauty,Lip Balm Set,3,50.76,30.04,0.0,152.28,90.12,62.16,Mobile Payment,Returning
TXN26370,2024-09-14,ST03,Sunset Plaza,West,Beauty,Lip Balm Set,3,72.35,44.17,0.0,217.05,132.51,84.54,Mobile Payment,Returning
TXN13795,2023-11-20,ST02,Harborview,Northeast,Home & Garden,Throw Pillow,5,151.2,98.13,0.0,756.0,490.65,265.35,Credit Card,Returning
TXN1099,2023-01-04,ST04,Lakeview,Midwest,Beauty,Hair Serum,5,71.84,49.0,20.0,287.35,245.0,42.35,Credit Card,VIP
TXN23521,2024-07-08,ST05,Magnolia Square,Southeast,Apparel,Baseball Cap,1,56.38,32.49,0.0,56.38,32.49,23.89,Credit Card,New
TXN26892,2024-09-28,ST04,Lakeview,Midwest,Electronics,Smart Watch,1,618.02,489.68,5.0,587.12,489.68,97.44,Debit Card,Returning
TXN4781,2023-04-22,ST01,Maple Street,Northeast,Apparel,Wool Sweater,4,119.23,66.83,0.0,476.92,267.32,209.6,Credit Card,VIP
TXN26889,2024-09-28,ST04,Lakeview,Midwest,Beauty,Face Moisturizer,2,62.3,35.32,0.0,124.6,70.64,53.96,Credit Card,Returning
TXN3081,2023-03-09,ST03,Sunset Plaza,West,Apparel,Wool Sweater,4,82.79,47.02,0.0,331.16,188.08,143.08,Mobile Payment,Returning
TXN23587,2024-07-10,ST02,Harborview,Northeast,Electronics,Laptop Stand,2,109.37,89.67,0.0,218.74,179.34,39.4,Mobile Payment,Returning
TXN17357,2024-02-03,ST03,Sunset Plaza,West,Electronics,Laptop Stand,1,287.19,238.06,0.0,287.19,238.06,49.13,Credit Card,Returning
TXN26482,2024-09-17,ST03,Sunset Plaza,West,Beauty,Perfume Spray,3,55.85,31.1,0.0,167.55,93.3,74.25,Cash,New
TXN26621,2024-09-21,ST03,Sunset Plaza,West,Home & Garden,Indoor Planter,3,125.15,79.99,0.0,375.45,239.97,135.48,Mobile Payment,New
TXN9663,2023-08-15,ST04,Lakeview,Midwest,Beauty,Perfume Spray,3,72.42,40.13,10.0,195.54,120.39,75.15,Cash,Returning
